timestamp,open,high,low,close,volume
2025-04-16 05:45:00,83458.1,83483.1,83393.4,83402.3,34.023573
2025-04-16 05:50:00,83402.3,83500.0,83382.4,83499.9,22.985757
2025-04-16 05:55:00,83499.9,83500.0,83341.5,83355.9,28.58419
2025-04-16 06:00:00,83355.9,83416.5,83274.8,83337.5,26.480182
2025-04-16 06:05:00,83337.5,83361.3,83266.3,83303.8,10.79432
2025-04-16 06:10:00,83303.8,83486.3,83290.8,83486.3,21.818799
2025-04-16 06:15:00,83486.3,83566.8,83475.3,83494.1,16.308238
2025-04-16 06:20:00,83494.1,83606.1,83479.2,83588.0,12.671909
2025-04-16 06:25:00,83588.0,83588.0,83463.2,83467.2,14.12776
2025-04-16 06:30:00,83467.2,83606.9,83460.6,83582.9,28.244546
2025-04-16 06:35:00,83582.9,83630.0,83553.8,83574.6,26.474945
2025-04-16 06:40:00,83574.6,83632.6,83563.5,83586.0,14.26213
2025-04-16 06:45:00,83586.0,83723.6,83575.1,83703.6,33.669102
2025-04-16 06:50:00,83703.6,83712.9,83634.1,83650.6,18.660825
2025-04-16 06:55:00,83650.6,83670.6,83618.2,83632.6,19.221937
2025-04-16 07:00:00,83632.6,83744.8,83568.4,83570.1,86.749095
2025-04-16 07:05:00,83570.1,83570.1,83513.8,83520.6,24.18935
2025-04-16 07:10:00,83520.6,83576.0,83520.5,83549.1,39.735239
2025-04-16 07:15:00,83549.1,83549.1,83471.7,83504.6,26.595871
2025-04-16 07:20:00,83504.6,83512.6,83374.7,83374.8,44.1001
2025-04-16 07:25:00,83374.8,83422.0,83331.5,83371.7,44.073114
2025-04-16 07:30:00,83371.7,83470.6,83371.6,83405.3,17.795418
2025-04-16 07:35:00,83405.3,83438.8,83320.0,83344.4,46.807476
2025-04-16 07:40:00,83344.4,83439.0,83344.4,83438.9,36.35047
2025-04-16 07:45:00,83438.9,83440.7,83325.0,83374.9,29.671593
2025-04-16 07:50:00,83374.9,83416.9,83359.2,83406.9,18.616878
2025-04-16 07:55:00,83406.9,83407.0,83300.1,83353.9,39.58131
2025-04-16 08:00:00,83353.9,83374.7,83225.1,83231.1,45.847657
2025-04-16 08:05:00,83231.1,83278.1,83128.9,83182.8,40.392969
2025-04-16 08:10:00,83182.8,83245.7,83144.8,83167.8,21.058618
2025-04-16 08:15:00,83167.8,83268.5,83131.2,83228.4,30.527882
2025-04-16 08:20:00,83228.4,83315.0,83201.2,83289.0,26.292265
2025-04-16 08:25:00,83289.0,83745.8,83289.0,83593.4,92.444123
2025-04-16 08:30:00,83593.4,83915.4,83591.0,83795.4,80.067791
2025-04-16 08:35:00,83795.4,83870.8,83717.7,83846.2,62.609393
2025-04-16 08:40:00,83846.2,84105.2,83791.2,83900.3,71.498306
2025-04-16 08:45:00,83900.3,83923.7,83789.5,83813.7,36.197235
2025-04-16 08:50:00,83813.7,83853.3,83672.7,83682.1,27.150638
2025-04-16 08:55:00,83682.1,83750.9,83631.4,83740.7,20.320569
2025-04-16 09:00:00,83740.7,83809.2,83690.7,83764.4,25.564922
2025-04-16 09:05:00,83764.4,83897.3,83726.2,83817.5,25.131851
2025-04-16 09:10:00,83817.5,83898.2,83774.6,83834.8,30.545523
2025-04-16 09:15:00,83834.8,83928.6,83803.5,83816.8,19.021844
2025-04-16 09:20:00,83816.8,83867.3,83739.3,83745.9,19.926729
2025-04-16 09:25:00,83745.9,83827.8,83732.5,83797.0,15.13991
2025-04-16 09:30:00,83797.0,83821.9,83717.5,83765.5,21.073525
2025-04-16 09:35:00,83765.5,83812.2,83717.6,83747.1,18.530932
2025-04-16 09:40:00,83747.1,83797.7,83715.5,83727.4,10.308433
2025-04-16 09:45:00,83727.4,83763.6,83606.5,83634.8,18.311644
2025-04-16 09:50:00,83634.8,83715.1,83634.8,83666.6,17.842187
2025-04-16 09:55:00,83666.6,83675.7,83594.5,83594.6,14.410653
2025-04-16 10:00:00,83594.6,83727.5,83571.2,83701.0,21.746505
2025-04-16 10:05:00,83701.0,83719.5,83630.5,83655.5,12.475804
2025-04-16 10:10:00,83655.5,83769.5,83655.3,83758.5,17.847861
2025-04-16 10:15:00,83758.5,83919.3,83731.2,83919.3,35.308786
2025-04-16 10:20:00,83919.3,83939.6,83810.6,83845.7,21.915205
2025-04-16 10:25:00,83845.7,83901.9,83817.1,83901.9,17.646303
2025-04-16 10:30:00,83901.9,83961.6,83871.4,83904.2,20.233943
2025-04-16 10:35:00,83904.2,83958.5,83862.8,83866.9,10.347979
2025-04-16 10:40:00,83866.9,83900.0,83847.4,83883.5,11.261917
2025-04-16 10:45:00,83883.5,83961.9,83879.3,83930.2,12.203538
2025-04-16 10:50:00,83930.2,83986.8,83910.3,83922.4,16.411522
2025-04-16 10:55:00,83922.4,83965.5,83922.3,83934.8,5.301699
2025-04-16 11:00:00,83934.8,84032.9,83889.9,83962.1,27.224376
2025-04-16 11:05:00,83962.1,84028.6,83905.3,84015.3,20.294167
2025-04-16 11:10:00,84015.3,84065.9,83944.8,83978.9,15.707892
2025-04-16 11:15:00,83978.9,84085.6,83965.3,84076.6,31.227457
2025-04-16 11:20:00,84076.6,84076.6,83894.9,83899.9,25.860488
2025-04-16 11:25:00,83899.9,83900.0,83835.0,83880.8,15.935246
2025-04-16 11:30:00,83880.8,83907.5,83845.7,83845.7,14.887447
2025-04-16 11:35:00,83845.7,83873.9,83773.8,83873.8,17.734061
2025-04-16 11:40:00,83873.8,84013.4,83873.8,83984.5,17.043586
2025-04-16 11:45:00,83984.5,84125.0,83984.5,84117.2,32.264388
2025-04-16 11:50:00,84117.2,84117.3,84004.6,84046.0,22.47264
2025-04-16 11:55:00,84046.0,84055.4,84006.7,84053.2,7.455764
2025-04-16 12:00:00,84053.2,84121.9,84013.1,84040.3,25.737063
