timestamp,open,high,low,close,volume,EMA_SHORT,EMA_LONG,RSI,MACD,MACD_signal,VWAP,signal,trade_id,position,returns,strategy_returns,equity_curve
2025-03-06 08:00:00,90800.0,92200.0,82352.64,82454.21,146.706897,87599.57121570934,89235.01279852726,35.639941978760504,1181.8195515000843,2672.632385483212,89025.16323806453,1,3,1,-0.09191398678414087,-0.18382797356828173,12180.473112237189
2025-03-06 09:00:00,82454.21,82454.21,81545.16,81640.0,0.10126,85613.04747713957,87716.01023882181,33.920655681324476,454.4559816366964,2228.9971047139093,89023.74044608856,-1,4,-1,-0.009874692874990987,0.019749385749981974,12421.029974348046
2025-03-06 10:00:00,81640.0,81640.0,81599.87,81640.0,0.021326,84288.69831809305,86500.80819105745,32.98601105833778,-120.59474667947507,1759.0787344352325,89023.44086693393,0,0,-1,0.0,-0.0,12421.029974348046
2025-03-06 11:00:00,81640.0,86000.0,81640.0,82454.21,2.360431,83677.20221206204,85691.48855284597,34.02007657967371,-504.80754240663373,1306.3014790668594,88994.07210324038,0,0,-1,0.009973174914257754,-0.01994634982851551,12173.275765249224
2025-03-06 12:00:00,82454.21,91200.0,80931.44,81181.54,10880.949977,82845.31480804137,84789.49884227678,34.07881650141121,-901.5997038178612,864.7212424899153,81543.08881723435,0,0,-1,-0.015434869850793675,0.03086973970158735,12549.06161943811
2025-03-06 13:00:00,81181.54,99090.86,81117.06,98638.5,1.494448,88109.70987202758,87559.29907382143,50.72615168973137,190.37589284077694,729.8521725600876,81545.32783961913,1,4,1,0.2150360783991041,0.4300721567982082,17946.063615903473
2025-03-06 14:00:00,98638.5,98638.5,80272.49,82090.59,10.881743,86103.33658135173,86465.55725905714,41.17299376602289,-276.31839345619665,528.6180593568308,81545.84734245932,-1,5,-1,-0.16776319591234667,0.33552639182469335,23967.441588403974
2025-03-06 15:00:00,82090.59,83726.88,81858.55,83519.46,0.160466,85242.04438756783,85876.33780724571,45.299899542203164,-524.8292058717052,317.92860631112364,81545.87507074045,0,0,-1,0.01740601450178403,-0.03481202900356806,23133.08631668713
2025-03-06 16:00:00,83519.46,84090.5,81636.72,81908.78,0.176473,84130.95625837856,85082.82624579658,37.21364143786656,-842.0377431673696,85.935336415425,81545.8806778937,0,0,-1,-0.019285086373882265,0.03857017274776453,24025.3334521107
2025-03-06 17:00:00,81908.78,83726.88,79727.06,82090.59,0.638033,83450.83417225238,84484.37899663726,45.00131811034523,-1066.463716909915,-144.54447424964303,81545.9111046026,0,0,-1,0.002219664363209972,-0.004439328726419944,23918.677099154927
2025-03-06 18:00:00,82090.59,86200.0,80636.11,84999.55,0.743041,83967.07278150159,84587.41319730981,51.540746520968774,-998.0888106750499,-315.2533415347244,81546.13575566882,1,5,1,0.03543597384304342,0.07087194768608684,25613.840331246636
2025-03-06 19:00:00,84999.55,85400.0,84635.93,85200.0,0.079472,84378.04852100107,84709.93055784785,46.44078248835012,-917.1541825916065,-435.63350974610086,81546.16117606459,-1,6,-1,0.0023582477789587664,-0.004716495557917533,25493.032767103105
2025-03-06 20:00:00,85200.0,97727.24,82454.21,92137.97,2.892957,86964.68901400072,86195.53844627828,52.08325582190438,-289.8356656306132,-406.47394092300334,81548.84292363809,1,6,1,0.08143157276995305,0.1628631455399061,29644.90827290541
2025-03-06 21:00:00,92137.97,97272.7,80272.49,81965.14,19.657793,85298.17267600048,85349.45875702263,43.56934560740404,-606.5516347850353,-446.4894796954097,81549.5579093541,-1,7,-1,-0.1104086621400493,0.2208173242800986,36191.01759625734
2025-03-06 22:00:00,81965.14,88800.0,81181.54,88800.0,0.386865,86465.448450667,86039.56700561811,54.72280756906682,-302.54766036430374,-417.70111582918855,81549.80296713521,1,7,1,0.08338740103414688,0.16677480206829376,42226.767392523296
2025-03-06 23:00:00,88800.0,89000.0,88503.04,88729.6,0.064894,87220.165633778,86577.5736044945,55.33545418941825,-66.5360261558817,-347.4680978945272,81549.84367317171,1,8,1,-0.0007927927927927625,-0.001585585585585525,42159.813238819836
2025-03-07 00:00:00,88729.6,94000.0,76636.29,78636.2,11.337273,84358.84375585201,84989.29888359559,48.037552406196724,-686.039890794229,-415.1824564744676,81546.96058983133,-1,8,-1,-0.1137545982400463,0.2275091964800926,51751.5584725345
2025-03-07 01:00:00,78636.2,81105.26,76964.14,77908.96,2.276572,82208.88250390135,83573.23110687648,47.02711138372538,-1221.601495387862,-576.4662642571465,81546.23786991292,-1,9,-1,-0.009248157973045346,0.01849631594609069,52708.77164874509
2025-03-07 02:00:00,77908.96,78090.77,77908.96,78090.77,0.010967,80836.17833593424,82476.7388855012,47.949170682702956,-1612.7762967602175,-783.7282707577607,81546.23456301983,0,0,-1,0.0023336211906819226,-0.004667242381363845,52462.767035836434
2025-03-07 03:00:00,78090.77,87200.0,77908.96,87108.87,0.501507,82927.0755572895,83403.16510840096,41.384906200062794,-1181.4804710917379,-863.2787108245561,81546.47798738457,1,9,1,0.11548227786715382,0.23096455573430763,64579.80671686088
2025-03-07 04:00:00,87108.87,87110.0,78454.39,81363.35,1.391823,82405.83370485967,82995.20208672078,49.35198501592326,-1288.4385510256398,-948.310678864773,81546.45574955292,-1,10,-1,-0.06595792139193157,0.13191584278386315,73098.90634673457
2025-03-07 05:00:00,81363.35,81545.16,81363.34,81545.16,0.014081,82118.94246990645,82705.19366937662,48.20079306176666,-1343.0511942669982,-1027.258781945218,81546.45574796104,0,0,-1,0.002234544177446063,-0.004469088354892126,72772.22087562503
2025-03-07 06:00:00,81545.16,104545.34,79363.44,96986.53,58.956316,87074.80497993765,85561.4609355013,60.97417147561893,-138.74325157271232,-849.555675870717,81625.46986668716,1,10,1,0.189359736371846,0.378719472743692,100332.47799602924
2025-03-07 07:00:00,96986.53,126134.32,96986.53,97045.43,0.211033,90398.34665329177,87858.25474840104,60.90422235256065,811.0825525504188,-517.4280301864899,81625.75232258439,1,11,1,0.0006073008282696524,0.0012146016565393047,100454.34199000792
2025-03-07 08:00:00,97045.43,117590.52,93200.0,98374.54,4.318016,93057.07776886119,89961.51179872084,59.982264022460605,1652.0308315352013,-83.53625784215164,81632.02744067927,0,0,1,0.013695750536630191,0.027391501073260383,103205.93720644087
2025-03-07 09:00:00,98374.54,98409.05,93395.0,97699.0,1.304181,94604.3851792408,91509.00943897667,59.262791753113966,2238.1776503234432,380.8065237909674,81633.84537026701,0,0,1,-0.0068670206742516005,-0.013734041348503201,101788.50259743659
2025-03-07 10:00:00,97699.0,97855.25,89166.25,89218.01,47.216506,92808.92678616053,91050.80955118134,47.88445119883706,1995.3569795697986,703.7166149467337,81664.78615605045,-1,11,-1,-0.08680733682023367,0.17361467364046734,119460.4802562424
2025-03-07 11:00:00,89218.01,90200.0,87200.0,90200.0,0.451599,91939.28452410703,90880.64764094508,56.882912767815476,1860.7091380440688,935.1151195662007,81665.11918360891,1,12,1,0.011006634198633236,0.022013268397266472,122090.19587098941
2025-03-07 12:00:00,90200.0,97727.24,80272.49,80454.3,2.775793,88110.95634940469,88795.37811275607,43.34811901062107,956.5763945348008,939.4073745599209,81664.82886490179,-1,12,-1,-0.10804545454545456,0.2160909090909091,148472.77728783866
2025-03-07 13:00:00,80454.3,98863.59,80228.21,81545.16,26.411445,85922.3575662698,87345.33449020486,44.36535192276864,324.32930039467465,816.3917597268717,81664.55647417622,-1,13,-1,0.0135587532300947,-0.0271175064601894,144446.56579057346
2025-03-07 14:00:00,81545.16,99999.94,80454.3,91800.0,147.546463,87881.57171084653,88236.26759216389,60.29809221110065,643.3328670895135,781.7799811994,81791.81969381419,1,13,1,0.12575657463913248,0.25151314927826496,180776.77645499064
2025-03-07 15:00:00,91800.0,91800.0,87600.0,88503.93,2.006163,88089.02447389769,88289.80007373111,57.968226578348826,622.9986487781862,750.0237147151573,81792.96542440252,-1,14,-1,-0.03590490196078444,0.07180980392156888,193758.3213257968
2025-03-07 16:00:00,88503.93,89000.0,78636.2,86983.2,8.110752,87720.4163159318,88028.48005898489,56.555757441626575,478.65578658237064,695.7501290886,81796.54478709922,0,0,-1,-0.017182626805385848,0.034365253610771695,200416.87517735522
2025-03-07 17:00:00,86983.2,89234.27,78454.39,87748.74,3.957599,87729.85754395454,87972.53204718792,50.5370833170357,421.1806006844272,640.8362234077655,81798.54704693513,0,0,-1,0.008801009850178065,-0.01760201970035613,196889.13339219958
2025-03-07 18:00:00,87748.74,89000.0,82454.21,88636.16,3.190344,88031.95836263636,88105.25763775034,56.64658595266352,442.1417444887775,601.0973276239679,81800.40073116608,0,0,-1,0.010113193648136676,-0.02022638729627335,192906.77752578133
2025-03-07 19:00:00,88636.16,91400.0,78999.82,87679.38,4.723708,87914.43224175757,88020.08211020028,55.527734643649616,377.20131021026464,556.3181241412273,81802.75960335387,0,0,-1,-0.010794465825234245,0.02158893165046849,197071.42876069757
2025-03-07 20:00:00,87679.38,96363.62,78818.01,87028.22,26.791566,87619.02816117172,87821.70968816023,37.764890235143184,270.07907469051133,499.0703142510841,81814.62425224781,0,0,-1,-0.0074266036096515275,0.014853207219303055,199998.57152908432
2025-03-07 21:00:00,87028.22,88775.59,83363.26,86044.13,1.200091,87094.06210744783,87466.1937505282,36.783898058711976,104.57066709309584,420.17038481948646,81815.05437445034,0,0,-1,-0.01130771145267584,0.02261542290535168,204521.62380468083
2025-03-07 22:00:00,86044.13,87181.93,85200.0,86852.83,0.939676,87013.65140496522,87343.52100042257,35.98346099223829,38.218830176687334,343.78007389092664,81815.45549086772,0,0,-1,0.009398665545226503,-0.018797331090453007,200677.16312686718
2025-03-07 23:00:00,86852.83,87200.0,85600.0,86800.0,0.640531,86942.43426997682,87234.81680033806,36.53703150129578,-18.416128435055725,271.3408334257302,81815.72600847871,0,0,-1,-0.0006082703350023255,0.001216540670004651,200921.29505735217
2025-03-08 00:00:00,86800.0,87200.0,86000.0,86800.0,0.550421,86894.95617998455,87147.85344027045,46.2214708949764,-62.57837659599318,204.55699142138553,81815.95844617437,0,0,-1,0.0,-0.0,200921.29505735217
2025-03-08 01:00:00,86800.0,87200.0,85296.57,85988.07,0.302046,86592.66078665637,86915.89675221637,43.38301392072368,-161.23462941045,131.39866725501844,81816.06521084024,0,0,-1,-0.009354032258064415,0.01870806451612883,204680.14360794926
2025-03-08 02:00:00,85988.07,86400.0,85656.69,86258.75,0.153913,86481.35719110425,86784.4674017731,62.98439979545116,-215.09927615213383,62.09907857358799,81816.12314219511,0,0,-1,0.0031478785371039653,-0.0062957570742079305,203391.5271458796
2025-03-08 03:00:00,86258.75,86400.0,85300.0,85993.14,0.308387,86318.61812740283,86626.20192141848,60.331463069963455,-276.0379107656918,-5.528319294267968,81816.23227211212,0,0,-1,-0.003079223846856105,0.00615844769371221,204644.10322715173
2025-03-08 04:00:00,85993.14,94400.0,85200.0,86135.1,1.158483,86257.44541826856,86527.9815371348,25.183335523721937,-309.3116796422255,-66.28499136385948,81816.65610873565,0,0,-1,0.001650829356853345,-0.00330165871370669,203968.4382405231
2025-03-08 05:00:00,86135.1,87008.8,85600.0,86300.0,0.259574,86271.63027884571,86482.38522970784,36.69498800458327,-318.70153640142235,-116.76830037137205,81816.75468959624,0,0,-1,0.00191443441756034,-0.00382886883512068,203187.46984399573
2025-03-08 06:00:00,86300.0,87400.0,83726.88,86000.0,51.656314,86181.0868525638,86385.90818376628,43.038404894075015,-346.35795937341754,-162.68623217178114,81834.97978833142,0,0,-1,-0.0034762456546929554,0.006952491309385911,204600.12896226224
2025-03-08 07:00:00,86000.0,94000.0,77674.0,77690.8,3200.4943,83350.99123504254,84646.88654701303,15.567405167727188,-1026.9211630195932,-335.53321834134357,80954.11508138411,1,14,1,-0.09661860465116279,-0.19323720930232557,165063.77101869875
2025-03-08 08:00:00,77690.8,94800.0,77542.49,83908.69,1898.785247,83536.8908233617,84499.24723761043,38.14322324790714,-1052.4091298304847,-478.9084006391718,81284.97629331825,-1,15,-1,0.08003380065593357,-0.16006760131186715,138642.40912824436
2025-03-08 09:00:00,83908.69,83908.69,80817.92,83908.69,3.528078,83660.82388224114,84381.13579008834,40.06612589210677,-1060.3850681600306,-595.2037341433436,81285.52210052776,0,0,-1,0.0,-0.0,138642.40912824436
2025-03-08 10:00:00,83908.69,83908.69,79181.63,83908.69,122.767879,83743.4459214941,84286.64663207068,41.489617678945464,-1054.5498623708118,-687.0729597888372,81304.37434315147,0,0,-1,0.0,-0.0,138642.40912824436
2025-03-08 11:00:00,83908.69,83908.69,79181.63,82636.02,2.85561,83374.30394766275,83956.52130565656,40.84647006908435,-1139.483990457651,-777.5551659226,81304.59691342313,0,0,-1,-0.015167320571921716,0.030334641143843433,142848.07685646755
2025-03-08 12:00:00,82636.02,83363.26,82387.27,83226.06,0.335876,83324.88929844183,83810.42904452524,40.143420023470284,-1145.9735325147776,-851.2388392410356,81304.63468647415,0,0,-1,0.0071402277118379764,-0.014280455423675953,140808.14126256094
2025-03-08 13:00:00,83226.06,83363.26,82921.31,83181.45,2.045656,83277.07619896122,83684.6332356202,40.161363909493936,-1141.5570366049506,-909.3024787138187,81304.85937101608,0,0,-1,-0.000536009994946296,0.001072019989892592,140959.09040473404
2025-03-08 14:00:00,83181.45,83363.26,79181.63,82743.47,2.342345,83099.20746597415,83496.40058849617,39.22709742732294,-1160.0261975120084,-959.4472224734567,81305.05654683364,0,0,-1,-0.005265356639010177,0.010530713278020354,142443.49016971685
2025-03-08 15:00:00,82743.47,83363.26,79181.63,79727.06,32.731201,81975.15831064944,82742.53247079694,35.11547906875013,-1401.901965202589,-1047.9381710192833,81302.04009403507,1,15,1,-0.03645496134015169,-0.07290992268030339,132057.94631513022
2025-03-08 16:00:00,79727.06,83363.26,79181.63,82817.83,7.795774,82256.0488737663,82757.59197663756,42.78694820233406,-1328.8725300290826,-1104.1250428212434,81302.72990343886,-1,16,-1,0.0387668879298948,-0.0775337758597896,121818.9951050288
2025-03-08 17:00:00,82817.83,83363.26,79181.63,79323.57,2.572569,81278.5559158442,82070.78758131005,37.68574582109984,-1535.2562770580553,-1190.351289668606,81302.43272755708,1,16,1,-0.04219212215533774,-0.08438424431067548,111539.39126040506
2025-03-08 18:00:00,79323.57,88000.0,77500.0,77908.96,1061.656778,80155.35727722947,81238.42206504804,35.49352563049008,-1792.3035286954837,-1310.7417374739814,81104.42426737818,-1,17,-1,-0.017833413196102987,0.035666826392205975,115517.64736438227
2025-03-08 19:00:00,77908.96,95027.05,77642.34,86600.0,820.288291,82303.57151815298,82310.73765203844,50.406730246738846,-1279.9663779419498,-1304.5866655675752,81341.49819050715,1,17,1,0.11155379304254587,0.22310758608509174,141290.51081807844
2025-03-08 20:00:00,86600.0,95000.0,86200.0,86600.0,90.757969,83735.71434543532,83168.59012163075,50.82013194282696,-863.9761159220361,-1216.4645556384676,81366.47764381625,1,18,1,0.0,0.0,141290.51081807844
2025-03-08 21:00:00,86600.0,95227.27,86410.11,95040.0,1332.321788,87503.80956362355,85542.8720973046,73.62989331598669,145.0644154715992,-944.1587614164542,82257.83083581565,-1,18,-1,0.09745958429561208,-0.19491916859122416,113750.28191958924
2025-03-08 22:00:00,95040.0,95040.0,95040.0,95040.0,1.348931,90015.87304241571,87442.29767784369,68.25260335447632,933.970080632178,-568.5329930067278,82258.67441513095,1,19,1,0.0,0.0,113750.28191958924
2025-03-08 23:00:00,95040.0,95040.0,77727.15,94800.0,469.057769,91610.58202827715,88913.83814227495,67.71959486392045,1522.2697319046274,-150.37244802445673,82540.0248238452,0,0,1,-0.002525252525252486,-0.005050505050504972,113175.78554625799
2025-03-09 00:00:00,94800.0,95227.27,94712.54,95097.05,17.537965,92772.73801885144,90150.48051381996,68.02862056163437,1989.5367551875534,277.6093926179453,82550.54879395271,0,0,1,0.003133438818565537,0.006266877637131074,113885.04434576257
2025-03-09 01:00:00,95097.05,95227.27,95080.05,95142.0,10.113487,93562.49201256763,91148.78441105597,70.98197687918685,2336.5421237973933,689.3959388538349,82556.63127138824,0,0,1,0.00047267501988756955,0.0009453500397751391,113992.70557696462
2025-03-09 02:00:00,95142.0,95142.0,95142.0,95142.0,0.043371,94088.99467504509,91947.42752884478,70.3958485099111,2581.7851661692403,1067.873784316916,82556.65734302395,0,0,1,0.0,0.0,113992.70557696462
2025-03-09 03:00:00,95142.0,95227.27,95142.0,95142.0,0.0006,94439.99645003007,92586.34202307583,70.50351646565804,2744.5050977577775,1403.2000470050884,82556.65770370157,0,0,1,0.0,0.0,113992.70557696462
2025-03-09 04:00:00,95142.0,95142.0,95142.0,95142.0,37.898818,94673.99763335339,93097.47361846067,71.57835490090358,2840.7158122757683,1690.7032000592244,82579.39862899222,0,0,1,0.0,0.0,113992.70557696462
2025-03-09 05:00:00,95142.0,95142.0,95142.0,95142.0,0.0,94829.9984222356,93506.37889476854,79.9753662395363,2883.721747442003,1929.3069095357803,82579.39862899222,0,0,1,0.0,0.0,113992.70557696462
2025-03-09 06:00:00,95142.0,95227.27,95142.0,95142.0,0.0006,94933.99894815707,93833.50311581483,77.23945502391267,2884.552930293692,2120.3561136873627,82579.39898836755,0,0,1,0.0,0.0,113992.70557696462
2025-03-09 07:00:00,95142.0,95142.0,95142.0,95142.0,0.0,95003.33263210472,94095.20249265188,91.34964305599485,2852.331743863615,2266.7512397226133,82579.39898836755,0,0,1,0.0,0.0,113992.70557696462
2025-03-09 08:00:00,95142.0,95142.0,85400.0,85400.0,1811.788498,91802.22175473649,92356.1619941215,63.642376773080635,2017.4424183829105,2216.8894754546727,82803.67554707105,-1,19,-1,-0.10239431586470749,0.20478863172941497,137337.11577920528
2025-03-09 09:00:00,85400.0,86000.0,77363.53,78636.2,1993.983407,87413.547836491,89612.16959529721,34.401711075768375,800.7736600332719,1933.6663123703927,82468.32718988943,-1,20,-1,-0.07920140515222485,0.1584028103044497,159091.70087773897
2025-03-09 10:00:00,78636.2,78636.2,77908.96,78636.2,4.36514,84487.76522432733,87416.97567623777,34.401711075768375,-161.5824744005804,1514.6165550161982,82467.65225298113,0,0,-1,0.0,-0.0,159091.70087773897
2025-03-09 11:00:00,78636.2,78636.2,76636.29,76999.91,0.282057,81991.8134828849,85333.56254099021,1.8265240126489601,-1044.254061499465,1002.8424317130656,82467.59002795904,0,0,-1,-0.020808355439352333,0.041616710878704666,165712.57419636918
2025-03-09 12:00:00,76999.91,78636.2,75909.05,78454.39,1.628144,80812.67232192327,83957.72803279218,8.90291036480781,-1607.8786489815102,480.6982155741504,82467.32640985385,0,0,-1,0.018889372727838305,-0.03777874545567661,159452.16103699963
2025-03-09 13:00:00,78454.39,78636.2,78090.77,78636.2,3.174055,80087.18154794884,82893.42242623374,9.832269569461388,-2016.6380990146572,-18.769047343611092,82466.83586702292,0,0,-1,0.0023173974075891834,-0.004634794815178367,158713.13298775637
2025-03-09 14:00:00,78636.2,84817.74,71625.0,80817.92,55.368461,80330.7610319659,82478.32194098699,17.554879448126655,-2139.8692567441612,-442.9890892237212,82463.16111523788,1,20,1,0.027744473919136592,0.055488947838273184,167519.9577453629
2025-03-09 15:00:00,80817.92,84817.74,75000.0,82747.97,6.715957,81136.49735464394,82532.2515527896,24.060376347574206,-2058.0678075949836,-766.0048328979736,82463.23808340037,-1,21,-1,0.023881460943315558,-0.047762921886631116,159518.7150891194
2025-03-09 16:00:00,82747.97,85400.0,74250.0,81726.97,396.071142,81333.32156976263,82371.19524223168,23.07424586982134,-2051.971882391561,-1023.1982427966911,82451.68782180588,0,0,-1,-0.012338671268914525,0.02467734253782905,163455.21306256796
2025-03-09 17:00:00,81726.97,85400.0,74000.0,74396.9,75.223152,79021.18104650843,80776.33619378535,17.82829557938564,-2608.5465064356977,-1340.2678955244924,82427.76038113017,1,21,1,-0.08968973155373317,-0.17937946310746633,134134.704701288
2025-03-09 18:00:00,74396.9,76250.0,73900.0,75181.81,0.117236,77741.3906976723,79657.43095502828,19.78121566165943,-2952.2683172231336,-1662.6679798642206,82427.72683480493,-1,22,-1,0.010550305187447373,-0.021100610374894746,131304.38055963456
2025-03-09 19:00:00,75181.81,91000.0,74320.24,88800.0,1125.043476,81427.5937984482,81485.94476402263,43.20174460684602,-2101.5706098090304,-1750.4485058531827,82698.79201938596,1,22,1,0.18113676699190928,0.36227353398381856,178872.48253252957
2025-03-09 20:00:00,88800.0,91365.22,74908.87,74908.87,810.223861,79254.68586563214,80170.5298112181,33.28819724640685,-2519.24436485715,-1904.2076776539761,82467.24276543599,-1,23,-1,-0.15643164414414423,0.31286328828828847,234835.11560194622
2025-03-09 21:00:00,74908.87,90448.0,74908.87,90448.0,2732.213624,82985.7905770881,82226.0238489745,46.914869592444674,-1578.1835818907712,-1839.0028585013351,83194.31656913986,1,23,1,0.20744045398095046,0.4148809079619009,332263.7215842196
2025-03-09 22:00:00,90448.0,90448.0,80272.49,80454.3,383.943362,82141.9603847254,81871.6790791796,46.76015914833004,-1620.1184831918654,-1795.2259834394413,83159.68155000282,1,24,1,-0.11049111091455865,-0.2209822218291173,258839.3461553275
2025-03-09 23:00:00,80454.3,88400.0,80000.0,81726.97,174.712819,82003.63025648361,81842.73726334368,52.18166404673387,-1532.9870413828467,-1742.7781950281224,83151.4877057981,0,0,1,0.0158185454351103,0.0316370908702206,267028.2700704321
2025-03-10 00:00:00,81726.97,88800.0,81639.0,88800.0,0.380369,84269.08683765575,83234.18981067494,56.52293507562364,-883.0214155623107,-1570.8268391349602,83151.5580353669,-1,24,-1,0.08654462535439644,-0.17308925070879289,220808.5468858758
2025-03-10 01:00:00,88800.0,97045.43,81838.76,85800.0,1.925094,84779.39122510384,83747.35184853995,55.5505741064077,-603.0424048418063,-1377.2699522763296,83151.72491901928,1,25,1,-0.03378378378378377,-0.06756756756756754,205889.05047466798
2025-03-10 02:00:00,85800.0,87200.0,85800.0,87200.0,0.068254,85586.2608167359,84437.88147883197,55.52000500899992,-265.132440262023,-1154.8424498734682,83151.73396318575,0,0,1,0.01631701631701632,0.03263403263403264,212608.0404668483
2025-03-10 03:00:00,87200.0,90200.0,81838.76,82090.59,2.964478,84421.03721115727,83968.42318306558,52.05264103005038,-404.9549758161738,-1004.8649550620095,83151.6310073839,-1,25,-1,-0.058594151376146875,0.11718830275229375,237523.21588064922
2025-03-10 04:00:00,82090.59,90260.16,82043.44,90260.16,0.443158,86367.41147410485,85226.77054645246,55.23795650110293,141.8159148558334,-775.5287810784409,83151.73410777666,1,26,1,0.09951895826306045,0.1990379165261209,284799.34189611766
2025-03-10 05:00:00,90260.16,90400.0,74807.07,75181.81,9629.034355,82638.87764940324,83217.77843716198,46.33710543142622,-634.2498080063378,-747.2729864640204,81241.9396165236,-1,26,-1,-0.16705432385672714,0.3341086477134543,379953.26488671126
2025-03-10 06:00:00,75181.81,75181.81,75000.0,75181.81,0.505281,80153.1884329355,81610.58474972959,46.79975075337257,-1235.0505902145087,-844.8285072141181,81241.86341579318,-1,27,-1,0.0,-0.0,379953.26488671126
2025-03-10 07:00:00,75181.81,75727.24,75000.0,75181.81,817.324498,78496.06228862367,80324.82979978368,50.41341475605892,-1691.6888031671988,-1014.2005664047342,81121.06240945535,0,0,-1,0.0,-0.0,379953.26488671126
2025-03-10 08:00:00,75181.81,75181.81,75000.0,75181.81,10.062918,77391.31152574912,79296.22583982695,50.0,-2030.1752799458773,-1217.3955091129628,81119.6051102601,0,0,-1,0.0,-0.0,379953.26488671126
2025-03-10 09:00:00,75181.81,87800.0,75000.0,82999.01,902.273126,79260.54435049942,80036.78267186155,46.716824275597524,-1648.6410349155485,-1303.64461427348,81160.06272810993,1,27,1,0.10397727854649941,0.20795455709299882,458966.2778022662
2025-03-10 10:00:00,82999.01,83000.0,82999.0,83000.0,2.722912,80507.02956699961,80629.42613748925,55.43363994302526,-1330.85128698677,-1309.0859488161382,81160.18225079568,-1,28,-1,1.1927853115434317e-05,-2.3855706230868634e-05,458955.32883757306
2025-03-10 11:00:00,83000.0,83052.63,82999.0,82999.0,136.123935,81337.68637799975,81103.3409099914,43.67827914763956,-1066.78409089458,-1260.6255772318266,81166.13446866619,1,28,1,-1.2048192771119126e-05,-2.4096385542238252e-05,458944.26967302273
