timestamp,open,high,low,close,volume
2025-03-05 00:00:00,2.4542,2.4743,2.4348,2.4451,8951955.0
2025-03-05 01:00:00,2.445,2.496,2.4335,2.4959,7802827.0
2025-03-05 02:00:00,2.496,2.5409,2.479,2.5076,15151105.0
2025-03-05 03:00:00,2.5076,2.5238,2.4374,2.4391,11488827.0
2025-03-05 04:00:00,2.4391,2.4596,2.4287,2.4522,18325981.0
2025-03-05 05:00:00,2.4521,2.4571,2.4304,2.432,5856128.0
2025-03-05 06:00:00,2.432,2.4481,2.408,2.4428,11518096.0
2025-03-05 07:00:00,2.4429,2.455,2.4316,2.4473,5950868.0
2025-03-05 08:00:00,2.4472,2.4959,2.445,2.4837,10734429.0
2025-03-05 09:00:00,2.4838,2.5148,2.4771,2.4908,11621920.0
2025-03-05 10:00:00,2.4907,2.5399,2.4867,2.5125,16860581.0
2025-03-05 11:00:00,2.5125,2.515,2.4674,2.4791,10283845.0
2025-03-05 12:00:00,2.4792,2.5079,2.4668,2.4864,11949427.0
2025-03-05 13:00:00,2.4864,2.4981,2.4462,2.4683,20258802.0
2025-03-05 14:00:00,2.4682,2.4965,2.4482,2.4532,14106908.0
2025-03-05 15:00:00,2.4532,2.49,2.4188,2.4481,20093223.0
2025-03-05 16:00:00,2.4481,2.4807,2.4259,2.4669,10190985.0
2025-03-05 17:00:00,2.4669,2.5064,2.4623,2.489,10385791.0
2025-03-05 18:00:00,2.489,2.506,2.4681,2.5022,6068258.0
2025-03-05 19:00:00,2.5022,2.5173,2.4935,2.4966,8049737.0
2025-03-05 20:00:00,2.4966,2.5132,2.4887,2.5036,5145595.0
2025-03-05 21:00:00,2.5036,2.5126,2.4883,2.4998,4316764.0
2025-03-05 22:00:00,2.4998,2.5124,2.4936,2.5093,4086795.0
2025-03-05 23:00:00,2.5093,2.515,2.496,2.4998,5707120.0
2025-03-06 00:00:00,2.4998,2.5103,2.4707,2.4749,7658293.0
2025-03-06 01:00:00,2.4748,2.5484,2.474,2.5149,11579337.0
2025-03-06 02:00:00,2.5148,2.5286,2.5001,2.5231,8206054.0
2025-03-06 03:00:00,2.5231,2.5311,2.5088,2.5133,6420648.0
2025-03-06 04:00:00,2.5133,2.5363,2.5057,2.5306,7462034.0
2025-03-06 05:00:00,2.5306,2.5549,2.5173,2.525,10710501.0
2025-03-06 06:00:00,2.5251,2.5268,2.5013,2.5021,8010237.0
2025-03-06 07:00:00,2.5022,2.5175,2.5007,2.5123,5459786.0
2025-03-06 08:00:00,2.5123,2.593,2.5103,2.5654,20771011.0
2025-03-06 09:00:00,2.5654,2.5918,2.5359,2.5737,15150124.0
2025-03-06 10:00:00,2.5738,2.6461,2.5688,2.6313,22160273.0
2025-03-06 11:00:00,2.6314,2.6406,2.6063,2.611,9566646.0
2025-03-06 12:00:00,2.6111,2.6174,2.5668,2.5791,17205893.0
2025-03-06 13:00:00,2.5792,2.6259,2.5726,2.5912,14079408.0
2025-03-06 14:00:00,2.5913,2.6152,2.5464,2.582,20711458.0
2025-03-06 15:00:00,2.582,2.64,2.577,2.6222,18508636.0
2025-03-06 16:00:00,2.6222,2.6392,2.5692,2.575,18120300.0
2025-03-06 17:00:00,2.5749,2.5823,2.5265,2.5503,21027627.0
2025-03-06 18:00:00,2.5503,2.5833,2.5495,2.5674,10423843.0
2025-03-06 19:00:00,2.5673,2.6113,2.55,2.5842,8683359.0
