timestamp,open,high,low,close,volume
2025-04-12 01:15:00,83339.63,83345.54,83147.71,83209.6,202.99762
2025-04-12 01:20:00,83209.6,83228.19,83161.14,83171.98,81.48147
2025-04-12 01:25:00,83171.97,83185.77,83171.97,83176.54,17.22905
2025-04-12 01:30:00,83176.53,83187.63,83144.57,83164.18,40.68569
2025-04-12 01:35:00,83164.18,83253.26,83164.17,83253.25,49.07349
2025-04-12 01:40:00,83253.26,83317.59,83253.25,83311.14,42.5151
2025-04-12 01:45:00,83311.14,83339.63,83265.14,83265.14,23.21095
2025-04-12 01:50:00,83265.14,83265.87,83166.26,83193.48,25.45822
2025-04-12 01:55:00,83193.49,83236.0,83162.88,83217.39,32.40847
2025-04-12 02:00:00,83217.39,83310.05,83187.34,83231.14,52.11207
2025-04-12 02:05:00,83231.13,83292.46,83191.68,83247.93,30.98942
2025-04-12 02:10:00,83247.93,83247.93,83156.0,83180.01,45.65887
2025-04-12 02:15:00,83180.0,83260.0,83164.5,83242.77,38.2317
2025-04-12 02:20:00,83242.76,83245.28,83184.01,83245.28,32.51976
2025-04-12 02:25:00,83245.28,83245.29,83202.0,83221.51,15.59533
2025-04-12 02:30:00,83221.51,83229.05,83174.48,83174.63,56.79937
2025-04-12 02:35:00,83174.64,83239.38,83174.63,83235.2,16.49555
2025-04-12 02:40:00,83235.2,83292.46,83232.45,83232.46,24.4785
2025-04-12 02:45:00,83232.45,83232.46,82971.09,82990.16,90.21416
2025-04-12 02:50:00,82990.16,83000.0,82891.62,82957.54,72.12233
2025-04-12 02:55:00,82957.55,82986.0,82800.01,82804.87,59.37167
2025-04-12 03:00:00,82804.86,82933.64,82792.95,82847.27,101.77064
2025-04-12 03:05:00,82847.27,82950.0,82841.44,82950.0,29.05825
2025-04-12 03:10:00,82950.0,82994.87,82931.55,82943.99,21.59134
2025-04-12 03:15:00,82943.99,83000.0,82900.18,82976.18,18.4062
2025-04-12 03:20:00,82976.17,83049.0,82943.55,83029.14,31.60332
2025-04-12 03:25:00,83029.14,83056.61,82970.64,83056.6,24.68136
2025-04-12 03:30:00,83056.61,83086.74,83008.44,83068.38,32.35308
2025-04-12 03:35:00,83068.38,83119.67,83028.0,83113.21,20.74131
2025-04-12 03:40:00,83113.22,83140.0,83068.66,83120.64,29.16681
