timestamp,open,high,low,close,volume
2025-03-05 17:00:00,88928.92,90480.14,88789.43,89693.03,649.80401
2025-03-05 18:00:00,89693.03,89959.97,88900.0,89715.04,400.131337
2025-03-05 19:00:00,89715.04,90149.99,89476.01,89755.39,335.275085
2025-03-05 20:00:00,89755.39,90560.08,89673.64,90497.61,381.684331
2025-03-05 21:00:00,90497.61,90684.23,89931.17,90370.97,295.964954
2025-03-05 22:00:00,90370.97,90540.57,90009.87,90435.28,192.235876
2025-03-05 23:00:00,90435.28,91030.45,90306.71,90611.79,261.697423
2025-03-06 00:00:00,90611.79,90823.86,89989.82,90056.75,337.772517
2025-03-06 01:00:00,90056.75,91898.09,90052.73,91055.71,429.875235
2025-03-06 02:00:00,91055.71,92018.17,91001.19,91817.65,564.891875
2025-03-06 03:00:00,91817.65,92026.49,91408.74,91618.78,389.670241
2025-03-06 04:00:00,91618.78,92453.69,91531.62,92290.18,343.298728
2025-03-06 05:00:00,92290.18,92820.0,92142.78,92743.65,439.581474
2025-03-06 06:00:00,92743.65,92774.89,91800.01,91930.38,678.351987
2025-03-06 07:00:00,91930.38,92021.63,91283.43,91357.12,314.881147
2025-03-06 08:00:00,91357.12,91602.76,91134.25,91163.13,306.777217
2025-03-06 09:00:00,91163.13,91191.66,90632.58,90760.74,333.954575
2025-03-06 10:00:00,90760.74,91677.31,90618.98,91298.09,352.216931
2025-03-06 11:00:00,91298.09,91611.0,91004.43,91357.12,358.963399
2025-03-06 12:00:00,91357.12,91407.68,89843.75,90092.04,660.463653
2025-03-06 13:00:00,90092.04,90494.0,89489.67,89567.25,480.639237
2025-03-06 14:00:00,89567.25,90384.89,89114.3,89803.03,673.59779
2025-03-06 15:00:00,89803.03,91455.09,89629.42,90821.68,691.778307
2025-03-06 16:00:00,90821.68,91066.3,89220.0,89328.69,549.005928
2025-03-06 17:00:00,89328.69,89364.28,88011.74,88629.94,784.096456
2025-03-06 18:00:00,88629.94,88965.3,88145.02,88433.49,416.61944
2025-03-06 19:00:00,88433.49,89396.46,87846.01,88538.64,417.588531
2025-03-06 20:00:00,88538.64,89387.92,88476.91,89037.64,421.30824
2025-03-06 21:00:00,89037.64,89935.54,88967.89,89923.07,401.736812
2025-03-06 22:00:00,89923.07,90780.4,89512.12,90318.02,589.415937
2025-03-06 23:00:00,90318.02,90568.17,89900.0,89931.67,294.060134
2025-03-07 00:00:00,89931.67,91288.25,84654.71,85524.29,2240.240105
2025-03-07 01:00:00,85524.29,88906.15,85204.01,88249.04,1359.571866
2025-03-07 02:00:00,88249.04,88463.02,87236.8,87240.11,469.047649
2025-03-07 03:00:00,87240.11,87696.69,86782.44,86984.39,491.872044
2025-03-07 04:00:00,86984.39,87884.9,86846.6,87634.43,312.379845
2025-03-07 05:00:00,87634.43,88449.99,87586.74,88231.86,368.809123
2025-03-07 06:00:00,88231.86,88353.95,87824.32,88216.61,348.793822
2025-03-07 07:00:00,88216.61,88625.0,88106.69,88371.39,302.836238
2025-03-07 08:00:00,88371.39,88500.0,88003.65,88369.56,241.014297
2025-03-07 09:00:00,88369.56,89705.69,88359.53,88939.8,442.635337
2025-03-07 10:00:00,88939.8,89296.57,88749.68,89274.99,229.682816
2025-03-07 11:00:00,89274.99,89467.48,88835.1,88980.57,241.246401
2025-03-07 12:00:00,88980.57,89332.36,88335.56,89086.05,375.879732
2025-03-07 13:00:00,89086.05,90372.67,89020.56,89193.74,1137.573741
2025-03-07 14:00:00,89193.74,91135.4,88697.38,90483.12,1001.434341
2025-03-07 15:00:00,90483.12,90844.37,88045.74,88484.51,1172.570444
2025-03-07 16:00:00,88484.51,89000.0,86663.41,87264.45,903.625422
2025-03-07 17:00:00,87264.45,88678.35,86573.0,87721.56,904.468327
2025-03-07 18:00:00,87721.56,89068.92,87532.3,88623.05,642.435548
2025-03-07 19:00:00,88623.05,88937.3,87370.23,87856.25,571.009898
2025-03-07 20:00:00,87856.25,88527.91,86580.72,87013.57,834.938804
2025-03-07 21:00:00,87013.57,87397.43,85597.43,86331.31,948.483076
2025-03-07 22:00:00,86331.31,86860.2,85640.0,86759.18,379.943152
2025-03-07 23:00:00,86759.18,86865.72,85988.83,86820.44,241.888392
2025-03-08 00:00:00,86820.44,86922.76,86550.0,86750.06,215.936795
2025-03-08 01:00:00,86750.06,86807.91,85226.28,86119.05,445.948967
2025-03-08 02:00:00,86119.05,86351.43,85955.76,86195.77,204.875879
2025-03-08 03:00:00,86195.77,86199.76,85461.31,85928.64,200.262568
2025-03-08 04:00:00,85928.64,86517.45,85665.0,86457.86,218.593207
2025-03-08 05:00:00,86457.86,86467.51,86034.34,86299.43,123.419362
2025-03-08 06:00:00,86299.43,86670.15,86276.21,86495.69,253.950645
2025-03-08 07:00:00,86495.69,86558.29,86123.86,86218.95,188.60319
2025-03-08 08:00:00,86218.95,86339.14,86049.91,86075.1,181.513712
2025-03-08 09:00:00,86075.1,86465.5,85860.72,85954.51,208.286919
2025-03-08 10:00:00,85954.51,86276.09,85954.5,86133.96,144.487355
2025-03-08 11:00:00,86133.96,86141.55,85770.23,85963.36,295.730567
2025-03-08 12:00:00,85963.36,86428.47,85817.38,86209.62,239.142413
2025-03-08 13:00:00,86209.62,86536.6,86131.81,86331.88,266.828995
2025-03-08 14:00:00,86331.88,86642.02,86233.49,86376.18,277.606964
2025-03-08 15:00:00,86376.18,86621.63,86216.54,86410.98,152.524436
2025-03-08 16:00:00,86410.98,86468.44,85831.98,86156.19,228.329227
2025-03-08 17:00:00,86156.19,86167.83,85676.74,85945.61,317.909381
2025-03-08 18:00:00,85945.61,86086.83,85874.07,86045.07,121.06497
2025-03-08 19:00:00,86045.07,86500.0,85800.01,86235.15,181.241212
2025-03-08 20:00:00,86235.15,86370.1,86188.06,86289.27,122.176074
2025-03-08 21:00:00,86289.27,86516.69,86200.98,86240.57,80.445813
2025-03-08 22:00:00,86240.57,86384.0,85871.83,86355.33,126.095856
2025-03-08 23:00:00,86355.33,86400.0,86075.24,86230.07,116.473718
2025-03-09 00:00:00,86230.07,86478.11,86121.1,86439.3,102.095416
2025-03-09 01:00:00,86439.3,86532.9,86114.33,86203.08,124.638399
2025-03-09 02:00:00,86203.08,86287.5,86008.55,86012.16,94.430219
2025-03-09 03:00:00,86012.16,86233.75,85959.6,86130.24,87.719417
2025-03-09 04:00:00,86130.24,86147.83,85948.67,86070.44,78.430708
2025-03-09 05:00:00,86070.44,86176.34,85987.5,86039.0,117.562733
2025-03-09 06:00:00,86039.0,86047.7,85807.51,85911.81,109.726281
2025-03-09 07:00:00,85911.81,86163.6,85841.57,86012.39,78.653893
2025-03-09 08:00:00,86012.39,86103.52,85779.2,85802.28,180.340049
2025-03-09 09:00:00,85802.28,85906.7,85408.08,85586.3,192.44012
