timestamp,open,high,low,close,volume
2025-04-05 02:45:00,1820.25,1820.25,1814.48,1815.6,969.0003
2025-04-05 03:00:00,1815.61,1816.24,1812.0,1812.0,1061.6179
2025-04-05 03:15:00,1812.01,1815.23,1809.39,1809.99,1584.7196
2025-04-05 03:30:00,1809.99,1812.76,1809.58,1812.31,1110.8828
2025-04-05 03:45:00,1812.31,1813.32,1809.98,1810.01,992.4505
2025-04-05 04:00:00,1810.01,1814.89,1810.01,1814.23,1086.2019
2025-04-05 04:15:00,1814.23,1815.75,1812.67,1815.53,1110.5397
2025-04-05 04:30:00,1815.54,1815.73,1811.78,1811.79,1048.4335
2025-04-05 04:45:00,1811.79,1811.93,1807.45,1808.5,1299.7636
2025-04-05 05:00:00,1808.5,1811.37,1807.13,1810.76,653.8221
2025-04-05 05:15:00,1810.77,1815.23,1810.3,1814.71,878.7694
2025-04-05 05:30:00,1814.71,1815.41,1811.05,1811.52,1012.4346
2025-04-05 05:45:00,1811.53,1811.76,1810.0,1810.01,514.9445
2025-04-05 06:00:00,1810.01,1812.82,1809.52,1812.81,635.7441
2025-04-05 06:15:00,1812.82,1813.7,1811.2,1811.62,757.3728
2025-04-05 06:30:00,1811.62,1811.63,1806.73,1807.66,3757.7744
2025-04-05 06:45:00,1807.67,1809.82,1803.99,1809.56,2145.7943
2025-04-05 07:00:00,1809.55,1810.82,1807.07,1808.07,1267.743
2025-04-05 07:15:00,1808.07,1811.33,1807.05,1811.33,995.5985
2025-04-05 07:30:00,1811.34,1812.1,1809.42,1812.02,1037.2889
2025-04-05 07:45:00,1812.03,1814.53,1811.94,1813.22,1319.5326
2025-04-05 08:00:00,1813.22,1814.86,1811.21,1811.47,1042.9409
2025-04-05 08:15:00,1811.47,1813.67,1810.0,1811.31,1276.7443
2025-04-05 08:30:00,1811.3,1813.6,1810.2,1813.19,969.9853
2025-04-05 08:45:00,1813.2,1815.23,1812.42,1813.83,1186.8219
2025-04-05 09:00:00,1813.82,1818.91,1813.82,1818.06,2291.9118
2025-04-05 09:15:00,1818.06,1819.08,1816.33,1818.38,1829.7108
2025-04-05 09:30:00,1818.38,1820.64,1815.99,1820.02,1415.4148
2025-04-05 09:45:00,1820.01,1822.04,1819.46,1820.78,1566.1817
2025-04-05 10:00:00,1820.79,1821.57,1817.34,1820.22,1190.2369
2025-04-05 10:15:00,1820.22,1820.35,1816.69,1818.15,918.0226
2025-04-05 10:30:00,1818.14,1820.0,1816.68,1816.92,1083.5186
2025-04-05 10:45:00,1816.91,1819.57,1816.33,1818.12,819.2354
2025-04-05 11:00:00,1818.13,1819.39,1808.67,1809.74,2900.2196
2025-04-05 11:15:00,1809.75,1812.48,1809.4,1810.75,5206.9339
2025-04-05 11:30:00,1810.75,1811.72,1806.56,1809.39,1751.4368
2025-04-05 11:45:00,1809.39,1810.31,1807.01,1807.34,2244.6163
2025-04-05 12:00:00,1807.34,1808.3,1803.78,1804.41,1622.7742
2025-04-05 12:15:00,1804.41,1807.66,1801.44,1803.48,2270.5584
2025-04-05 12:30:00,1803.49,1805.0,1794.6,1796.88,4812.9824
2025-04-05 12:45:00,1796.87,1797.88,1792.63,1797.88,2925.1128
2025-04-05 13:00:00,1797.88,1798.62,1791.2,1792.55,3646.3537
2025-04-05 13:15:00,1792.55,1792.55,1785.22,1788.88,5043.7549
2025-04-05 13:30:00,1788.83,1791.29,1784.27,1786.0,3341.7075
2025-04-05 13:45:00,1785.99,1787.42,1783.24,1787.04,2754.82
2025-04-05 14:00:00,1787.03,1795.23,1786.39,1790.68,3369.4257
2025-04-05 14:15:00,1790.67,1791.01,1786.39,1789.04,2569.752
2025-04-05 14:30:00,1789.04,1794.08,1787.58,1791.21,2630.6503
2025-04-05 14:45:00,1791.21,1794.13,1789.5,1790.8,2117.612
2025-04-05 15:00:00,1790.79,1790.8,1786.41,1787.0,2337.9711
2025-04-05 15:15:00,1787.0,1789.2,1784.24,1785.82,7849.5219
2025-04-05 15:30:00,1785.83,1786.38,1777.93,1779.02,7401.8188
2025-04-05 15:45:00,1779.02,1782.91,1778.19,1782.01,2644.3039
2025-04-05 16:00:00,1782.01,1785.63,1780.23,1785.62,1923.4962
2025-04-05 16:15:00,1785.62,1787.7,1781.97,1784.85,1546.1118
2025-04-05 16:30:00,1784.86,1788.41,1784.85,1786.5,2511.2494
2025-04-05 16:45:00,1786.51,1786.77,1782.53,1784.6,3419.5222
2025-04-05 17:00:00,1784.6,1785.42,1782.44,1784.26,888.2515
2025-04-05 17:15:00,1784.27,1788.0,1784.27,1788.0,825.6392
2025-04-05 17:30:00,1788.0,1790.01,1786.84,1789.18,1001.1472
2025-04-05 17:45:00,1789.18,1790.11,1787.41,1787.46,832.7961
2025-04-05 18:00:00,1787.45,1793.97,1787.08,1793.53,1218.2134
2025-04-05 18:15:00,1793.53,1794.51,1790.2,1790.3,1051.2515
2025-04-05 18:30:00,1790.31,1793.27,1789.47,1792.72,600.849
2025-04-05 18:45:00,1792.72,1794.13,1791.85,1793.21,573.2604
2025-04-05 19:00:00,1793.21,1795.38,1792.05,1792.65,1096.1557
2025-04-05 19:15:00,1792.65,1794.13,1790.64,1790.79,641.97
2025-04-05 19:30:00,1790.8,1791.9,1785.96,1786.69,1128.5897
2025-04-05 19:45:00,1786.69,1786.79,1780.0,1782.17,1631.1334
2025-04-05 20:00:00,1782.17,1786.39,1782.16,1786.03,1194.6126
2025-04-05 20:15:00,1786.03,1789.51,1786.03,1788.77,779.9052
2025-04-05 20:30:00,1788.77,1805.06,1764.39,1792.22,27543.7565
2025-04-05 20:45:00,1792.22,1794.75,1783.34,1790.6,3082.103
2025-04-05 21:00:00,1790.61,1791.1,1784.76,1789.73,2156.8286
2025-04-05 21:15:00,1789.72,1795.23,1786.79,1795.11,2117.8764
2025-04-05 21:30:00,1795.11,1795.11,1789.54,1792.63,1574.5435
2025-04-05 21:45:00,1792.63,1792.81,1788.19,1790.3,1156.1054
2025-04-05 22:00:00,1790.3,1796.86,1790.3,1795.11,1900.7144
2025-04-05 22:15:00,1795.12,1795.9,1791.64,1792.31,1106.9384
2025-04-05 22:30:00,1792.31,1795.4,1792.31,1794.76,620.1628
2025-04-05 22:45:00,1794.77,1797.81,1793.21,1797.31,2113.1137
2025-04-05 23:00:00,1797.31,1801.93,1796.8,1799.97,1534.6626
2025-04-05 23:15:00,1799.97,1801.16,1798.7,1801.15,796.6615
2025-04-05 23:30:00,1801.15,1804.7,1801.15,1803.48,1284.5215
2025-04-05 23:45:00,1803.48,1810.04,1802.35,1806.01,2348.8398
2025-04-06 00:00:00,1806.02,1808.19,1803.06,1804.28,1941.8675
2025-04-06 00:15:00,1804.28,1811.0,1803.83,1809.55,2007.6461
2025-04-06 00:30:00,1809.54,1813.91,1807.99,1813.02,2461.756
2025-04-06 00:45:00,1813.01,1813.49,1807.83,1810.45,1480.2838
2025-04-06 01:00:00,1810.45,1812.52,1807.79,1809.58,1591.846
2025-04-06 01:15:00,1809.58,1815.33,1809.02,1813.32,2108.2514
2025-04-06 01:30:00,1813.32,1817.0,1809.0,1809.0,2098.5137
2025-04-06 01:45:00,1809.0,1811.05,1807.29,1810.5,1186.2248
2025-04-06 02:00:00,1810.5,1813.53,1809.29,1809.31,1297.283
2025-04-06 02:15:00,1809.31,1810.31,1806.36,1806.41,1328.5396
2025-04-06 02:30:00,1806.41,1810.0,1805.62,1806.46,1279.1474
2025-04-06 02:45:00,1806.46,1807.7,1804.3,1804.3,907.4824
2025-04-06 03:00:00,1804.3,1806.72,1801.85,1805.93,1629.4172
2025-04-06 03:15:00,1805.93,1807.38,1802.14,1803.46,975.441
2025-04-06 03:30:00,1803.46,1805.53,1801.78,1805.52,1102.8034
2025-04-06 03:45:00,1805.52,1809.81,1805.28,1809.81,1447.4271
2025-04-06 04:00:00,1809.81,1811.21,1806.06,1807.99,1340.6373
2025-04-06 04:15:00,1808.0,1810.19,1806.18,1808.49,1012.7116
2025-04-06 04:30:00,1808.48,1810.16,1807.28,1807.56,1357.227
2025-04-06 04:45:00,1807.57,1809.83,1806.47,1809.72,741.909
