timestamp,open,high,low,close,volume
2025-04-14 20:01:00,1635.88,1637.39,1634.07,1634.54,92.2538
2025-04-14 20:02:00,1634.55,1634.55,1633.21,1634.51,148.2541
2025-04-14 20:03:00,1634.51,1637.16,1634.37,1636.84,176.6642
2025-04-14 20:04:00,1636.85,1637.17,1635.05,1635.05,62.9709
2025-04-14 20:05:00,1635.05,1635.07,1633.4,1633.49,576.749
2025-04-14 20:06:00,1633.49,1633.65,1631.91,1631.91,250.9634
2025-04-14 20:07:00,1631.92,1632.32,1629.27,1631.57,571.353
2025-04-14 20:08:00,1631.56,1632.99,1631.48,1632.79,125.9203
2025-04-14 20:09:00,1632.8,1634.68,1632.79,1634.62,138.2594
2025-04-14 20:10:00,1634.61,1635.0,1634.02,1634.37,163.97
2025-04-14 20:11:00,1634.37,1635.8,1633.04,1635.8,211.121
2025-04-14 20:12:00,1635.8,1636.14,1634.13,1634.76,127.7252
2025-04-14 20:13:00,1634.76,1635.86,1634.76,1635.29,94.0041
2025-04-14 20:14:00,1635.29,1635.31,1634.5,1634.5,43.6372
2025-04-14 20:15:00,1634.5,1635.07,1633.91,1634.83,50.8105
2025-04-14 20:16:00,1634.82,1634.83,1633.2,1633.21,93.1587
2025-04-14 20:17:00,1633.21,1633.44,1631.36,1631.5,171.8037
2025-04-14 20:18:00,1631.49,1633.69,1630.24,1633.39,180.9699
2025-04-14 20:19:00,1633.4,1634.0,1631.57,1632.91,95.3265
2025-04-14 20:20:00,1632.92,1633.06,1631.28,1632.14,142.5561
2025-04-14 20:21:00,1632.14,1633.9,1632.13,1633.8,65.7397
2025-04-14 20:22:00,1633.8,1634.38,1632.37,1632.69,127.7531
2025-04-14 20:23:00,1632.68,1632.74,1631.72,1631.73,124.3901
2025-04-14 20:24:00,1631.73,1632.32,1630.4,1632.01,159.3325
2025-04-14 20:25:00,1632.01,1633.05,1630.97,1630.98,366.8247
2025-04-14 20:26:00,1630.97,1630.97,1628.5,1628.51,337.5086
2025-04-14 20:27:00,1628.51,1629.15,1626.72,1626.81,405.4206
2025-04-14 20:28:00,1626.8,1628.4,1626.8,1628.39,161.8262
2025-04-14 20:29:00,1628.39,1629.2,1627.75,1629.05,112.7205
2025-04-14 20:30:00,1629.04,1630.4,1629.04,1630.4,89.4791
2025-04-14 20:31:00,1630.4,1630.9,1629.39,1629.86,84.4259
2025-04-14 20:32:00,1629.85,1630.92,1628.59,1629.39,67.3357
2025-04-14 20:33:00,1629.39,1629.76,1628.0,1628.85,131.1399
2025-04-14 20:34:00,1628.85,1630.61,1628.57,1630.06,143.1264
2025-04-14 20:35:00,1630.06,1630.83,1629.08,1629.69,88.0939
2025-04-14 20:36:00,1629.69,1630.31,1629.0,1630.3,196.0855
2025-04-14 20:37:00,1630.3,1631.19,1629.49,1630.19,181.7207
2025-04-14 20:38:00,1630.18,1630.19,1627.0,1627.68,184.9279
2025-04-14 20:39:00,1627.68,1628.52,1627.0,1628.29,159.2222
2025-04-14 20:40:00,1628.28,1628.8,1627.45,1628.79,192.9431
2025-04-14 20:41:00,1628.79,1629.28,1628.1,1629.14,61.6847
2025-04-14 20:42:00,1629.16,1629.31,1628.2,1628.37,72.7448
2025-04-14 20:43:00,1628.37,1628.66,1627.44,1627.98,108.2886
2025-04-14 20:44:00,1627.98,1628.85,1627.78,1628.84,54.623
2025-04-14 20:45:00,1628.84,1630.41,1628.77,1630.41,65.6891
2025-04-14 20:46:00,1630.41,1631.96,1630.0,1631.96,84.0899
2025-04-14 20:47:00,1631.96,1631.96,1630.59,1630.69,45.2165
2025-04-14 20:48:00,1630.7,1632.04,1630.32,1631.82,74.1288
2025-04-14 20:49:00,1631.81,1636.58,1631.45,1636.24,760.9937
2025-04-14 20:50:00,1636.23,1636.23,1634.96,1635.56,156.359
2025-04-14 20:51:00,1635.56,1635.65,1634.6,1635.38,111.8215
2025-04-14 20:52:00,1635.37,1635.59,1634.52,1634.76,98.7397
2025-04-14 20:53:00,1634.75,1636.88,1634.65,1636.86,109.1495
2025-04-14 20:54:00,1636.86,1637.3,1636.48,1637.12,145.4688
2025-04-14 20:55:00,1637.11,1637.11,1635.59,1635.59,80.6864
2025-04-14 20:56:00,1635.6,1636.1,1635.01,1636.09,82.845
2025-04-14 20:57:00,1636.1,1636.38,1635.37,1635.89,65.0751
2025-04-14 20:58:00,1635.88,1638.18,1635.72,1637.38,250.1126
2025-04-14 20:59:00,1637.39,1637.7,1634.42,1635.18,314.6591
2025-04-14 21:00:00,1635.19,1635.43,1634.62,1634.92,70.7358
2025-04-14 21:01:00,1634.91,1634.91,1634.0,1634.13,110.24
2025-04-14 21:02:00,1634.13,1635.12,1633.57,1634.62,125.131
2025-04-14 21:03:00,1634.62,1635.12,1634.01,1634.01,63.012
2025-04-14 21:04:00,1634.0,1634.0,1633.0,1633.15,84.9743
2025-04-14 21:05:00,1633.16,1633.39,1632.53,1632.71,93.8355
2025-04-14 21:06:00,1632.71,1634.07,1632.71,1633.65,152.6783
2025-04-14 21:07:00,1633.66,1633.84,1633.36,1633.47,51.3448
2025-04-14 21:08:00,1633.46,1633.6,1632.54,1633.43,98.1996
2025-04-14 21:09:00,1633.42,1633.42,1631.62,1631.62,67.9641
2025-04-14 21:10:00,1631.63,1632.08,1631.44,1631.44,83.04
